stress_axis,stress_level,method,metric,mean,ci95,n
fragility,1.00,authority_boundary_v5,late_handoff,0.340884,0.001304,10
fragility,1.00,authority_boundary_v5,handoff_churn,0.457463,0.001546,10
fragility,1.00,authority_boundary_v5,recovery_success,0.598166,0.000959,10
fragility,1.00,authority_boundary_v5,intervention_cost,0.380774,0.000971,10
fragility,1.00,authority_boundary_v5,boundary_calibration_error,0.282315,0.000904,10
fragility,1.00,authority_boundary_v5,override_precision,0.503862,0.001207,10
fragility,1.00,authority_boundary_v5,unsafe_autonomy,0.075910,0.000230,10
fragility,1.00,authority_boundary_v5,robust_utility,-0.233851,0.022744,10
fragility,1.00,bayesian_authority_allocation,task_success,0.233333,0.015780,10
fragility,1.00,bayesian_authority_allocation,safety_violation,0.290000,0.021198,10
fragility,1.00,bayesian_authority_allocation,authority_regret,0.363523,0.000829,10
fragility,1.00,bayesian_authority_allocation,human_burden,0.732391,0.000704,10
fragility,1.00,bayesian_authority_allocation,late_handoff,0.376646,0.001174,10
fragility,1.00,bayesian_authority_allocation,handoff_churn,0.448499,0.001454,10
fragility,1.00,bayesian_authority_allocation,recovery_success,0.517812,0.000726,10
fragility,1.00,bayesian_authority_allocation,intervention_cost,0.373209,0.000660,10
fragility,1.00,bayesian_authority_allocation,boundary_calibration_error,0.282190,0.000584,10
fragility,1.00,bayesian_authority_allocation,override_precision,0.463740,0.001131,10
fragility,1.00,bayesian_authority_allocation,unsafe_autonomy,0.076633,0.000156,10
fragility,1.00,bayesian_authority_allocation,robust_utility,-0.323101,0.018369,10
fragility,1.00,cbf_safety_filter,task_success,0.392500,0.023411,10
fragility,1.00,cbf_safety_filter,safety_violation,0.188333,0.016728,10
fragility,1.00,cbf_safety_filter,authority_regret,0.291854,0.000713,10
fragility,1.00,cbf_safety_filter,human_burden,0.328488,0.001374,10
fragility,1.00,cbf_safety_filter,late_handoff,0.329388,0.000889,10
fragility,1.00,cbf_safety_filter,handoff_churn,0.377872,0.001506,10
fragility,1.00,cbf_safety_filter,recovery_success,0.635970,0.000893,10
fragility,1.00,cbf_safety_filter,intervention_cost,0.227099,0.000604,10
fragility,1.00,cbf_safety_filter,boundary_calibration_error,0.271913,0.000909,10
fragility,1.00,cbf_safety_filter,override_precision,0.533685,0.001145,10
fragility,1.00,cbf_safety_filter,unsafe_autonomy,0.124838,0.000246,10
fragility,1.00,cbf_safety_filter,robust_utility,0.054053,0.022276,10
fragility,1.00,confidence_threshold_shared_control,task_success,0.094167,0.014619,10
fragility,1.00,confidence_threshold_shared_control,safety_violation,0.359166,0.025356,10
fragility,1.00,confidence_threshold_shared_control,authority_regret,0.472016,0.000783,10
fragility,1.00,confidence_threshold_shared_control,human_burden,0.883294,0.000925,10
fragility,1.00,confidence_threshold_shared_control,late_handoff,0.430425,0.001236,10
fragility,1.00,confidence_threshold_shared_control,handoff_churn,0.508137,0.001756,10
fragility,1.00,confidence_threshold_shared_control,recovery_success,0.324411,0.001170,10
fragility,1.00,confidence_threshold_shared_control,intervention_cost,0.381152,0.000700,10
fragility,1.00,confidence_threshold_shared_control,boundary_calibration_error,0.342479,0.000944,10
fragility,1.00,confidence_threshold_shared_control,override_precision,0.344265,0.001177,10
fragility,1.00,confidence_threshold_shared_control,unsafe_autonomy,0.069796,0.000096,10
fragility,1.00,confidence_threshold_shared_control,robust_utility,-0.600518,0.018049,10
fragility,1.00,mpc_risk_arbitration,task_success,0.414167,0.035789,10
fragility,1.00,mpc_risk_arbitration,safety_violation,0.216667,0.033473,10
fragility,1.00,mpc_risk_arbitration,authority_regret,0.272022,0.000566,10
fragility,1.00,mpc_risk_arbitration,human_burden,0.373747,0.000779,10
fragility,1.00,mpc_risk_arbitration,late_handoff,0.314594,0.001048,10
fragility,1.00,mpc_risk_arbitration,handoff_churn,0.388283,0.001379,10
fragility,1.00,mpc_risk_arbitration,recovery_success,0.704422,0.000875,10
fragility,1.00,mpc_risk_arbitration,intervention_cost,0.294220,0.000757,10
fragility,1.00,mpc_risk_arbitration,boundary_calibration_error,0.251959,0.000502,10
fragility,1.00,mpc_risk_arbitration,override_precision,0.563945,0.000869,10
fragility,1.00,mpc_risk_arbitration,unsafe_autonomy,0.139936,0.000519,10
fragility,1.00,mpc_risk_arbitration,robust_utility,0.052131,0.043406,10
fragility,1.00,pomdp_handoff_policy,task_success,0.340000,0.017859,10
fragility,1.00,pomdp_handoff_policy,safety_violation,0.238333,0.025676,10
fragility,1.00,pomdp_handoff_policy,authority_regret,0.309293,0.000752,10
fragility,1.00,pomdp_handoff_policy,human_burden,0.556775,0.001821,10
fragility,1.00,pomdp_handoff_policy,late_handoff,0.339521,0.001334,10
fragility,1.00,pomdp_handoff_policy,handoff_churn,0.427232,0.001686,10
fragility,1.00,pomdp_handoff_policy,recovery_success,0.633111,0.000677,10
fragility,1.00,pomdp_handoff_policy,intervention_cost,0.355144,0.000594,10
fragility,1.00,pomdp_handoff_policy,boundary_calibration_error,0.262168,0.000771,10
fragility,1.00,pomdp_handoff_policy,override_precision,0.524381,0.000873,10
fragility,1.00,pomdp_handoff_policy,unsafe_autonomy,0.110000,0.000446,10
fragility,1.00,pomdp_handoff_policy,robust_utility,-0.109173,0.022722,10
fragility,1.00,recovery_aware_mpc,task_success,0.423333,0.037230,10
fragility,1.00,recovery_aware_mpc,safety_violation,0.225000,0.025537,10
fragility,1.00,recovery_aware_mpc,authority_regret,0.285782,0.000813,10
fragility,1.00,recovery_aware_mpc,human_burden,0.420986,0.001343,10
fragility,1.00,recovery_aware_mpc,late_handoff,0.309894,0.001203,10
fragility,1.00,recovery_aware_mpc,handoff_churn,0.397634,0.001385,10
fragility,1.00,recovery_aware_mpc,recovery_success,0.752585,0.000614,10
fragility,1.00,recovery_aware_mpc,intervention_cost,0.342769,0.000529,10
fragility,1.00,recovery_aware_mpc,boundary_calibration_error,0.262444,0.000625,10
fragility,1.00,recovery_aware_mpc,override_precision,0.553563,0.001246,10
fragility,1.00,recovery_aware_mpc,unsafe_autonomy,0.136443,0.000564,10
fragility,1.00,recovery_aware_mpc,robust_utility,0.039982,0.044971,10
human_delay,0.00,authority_boundary_v5,task_success,0.370000,0.022342,10
human_delay,0.00,authority_boundary_v5,safety_violation,0.231667,0.012605,10
human_delay,0.00,authority_boundary_v5,authority_regret,0.315321,0.000463,10
human_delay,0.00,authority_boundary_v5,human_burden,0.666137,0.000900,10
human_delay,0.00,authority_boundary_v5,late_handoff,0.269204,0.001319,10
human_delay,0.00,authority_boundary_v5,handoff_churn,0.458290,0.001089,10
human_delay,0.00,authority_boundary_v5,recovery_success,0.622699,0.001136,10
human_delay,0.00,authority_boundary_v5,intervention_cost,0.354806,0.000741,10
human_delay,0.00,authority_boundary_v5,boundary_calibration_error,0.282685,0.000824,10
human_delay,0.00,authority_boundary_v5,override_precision,0.503962,0.000685,10
human_delay,0.00,authority_boundary_v5,unsafe_autonomy,0.079209,0.000288,10
human_delay,0.00,authority_boundary_v5,robust_utility,-0.096069,0.022274,10
human_delay,0.00,bayesian_authority_allocation,task_success,0.310833,0.032306,10
human_delay,0.00,bayesian_authority_allocation,safety_violation,0.254167,0.012941,10
human_delay,0.00,bayesian_authority_allocation,authority_regret,0.336240,0.000790,10
human_delay,0.00,bayesian_authority_allocation,human_burden,0.690108,0.001489,10
human_delay,0.00,bayesian_authority_allocation,late_handoff,0.304471,0.001005,10
human_delay,0.00,bayesian_authority_allocation,handoff_churn,0.447956,0.001004,10
human_delay,0.00,bayesian_authority_allocation,recovery_success,0.542310,0.000389,10
human_delay,0.00,bayesian_authority_allocation,intervention_cost,0.347611,0.000655,10
human_delay,0.00,bayesian_authority_allocation,boundary_calibration_error,0.282264,0.000578,10
human_delay,0.00,bayesian_authority_allocation,override_precision,0.463854,0.000714,10
human_delay,0.00,bayesian_authority_allocation,unsafe_autonomy,0.080391,0.000436,10
human_delay,0.00,bayesian_authority_allocation,robust_utility,-0.190282,0.034446,10
human_delay,0.00,cbf_safety_filter,task_success,0.430833,0.031470,10
human_delay,0.00,cbf_safety_filter,safety_violation,0.178333,0.015817,10
human_delay,0.00,cbf_safety_filter,authority_regret,0.267558,0.000858,10
human_delay,0.00,cbf_safety_filter,human_burden,0.284857,0.001002,10
human_delay,0.00,cbf_safety_filter,late_handoff,0.258204,0.000776,10
human_delay,0.00,cbf_safety_filter,handoff_churn,0.377832,0.001100,10
human_delay,0.00,cbf_safety_filter,recovery_success,0.659692,0.000986,10
human_delay,0.00,cbf_safety_filter,intervention_cost,0.201354,0.000537,10
human_delay,0.00,cbf_safety_filter,boundary_calibration_error,0.272240,0.000490,10
human_delay,0.00,cbf_safety_filter,override_precision,0.533529,0.000613,10
human_delay,0.00,cbf_safety_filter,unsafe_autonomy,0.121695,0.000507,10
human_delay,0.00,cbf_safety_filter,robust_utility,0.130999,0.033011,10
human_delay,0.00,confidence_threshold_shared_control,task_success,0.175833,0.025121,10
human_delay,0.00,confidence_threshold_shared_control,safety_violation,0.310000,0.018829,10
human_delay,0.00,confidence_threshold_shared_control,authority_regret,0.444314,0.000690,10
human_delay,0.00,confidence_threshold_shared_control,human_burden,0.840168,0.000873,10
human_delay,0.00,confidence_threshold_shared_control,late_handoff,0.358737,0.000916,10
human_delay,0.00,confidence_threshold_shared_control,handoff_churn,0.508779,0.001207,10
human_delay,0.00,confidence_threshold_shared_control,recovery_success,0.349571,0.000770,10
human_delay,0.00,confidence_threshold_shared_control,intervention_cost,0.354452,0.000359,10
human_delay,0.00,confidence_threshold_shared_control,boundary_calibration_error,0.342223,0.000743,10
human_delay,0.00,confidence_threshold_shared_control,override_precision,0.343751,0.000717,10
human_delay,0.00,confidence_threshold_shared_control,unsafe_autonomy,0.064045,0.000174,10
human_delay,0.00,confidence_threshold_shared_control,robust_utility,-0.455016,0.030886,10
human_delay,0.00,mpc_risk_arbitration,task_success,0.458333,0.031371,10
human_delay,0.00,mpc_risk_arbitration,safety_violation,0.210000,0.019448,10
human_delay,0.00,mpc_risk_arbitration,authority_regret,0.246167,0.000418,10
human_delay,0.00,mpc_risk_arbitration,human_burden,0.331852,0.001147,10
human_delay,0.00,mpc_risk_arbitration,late_handoff,0.242214,0.001087,10
human_delay,0.00,mpc_risk_arbitration,handoff_churn,0.388070,0.000851,10
human_delay,0.00,mpc_risk_arbitration,recovery_success,0.727609,0.000988,10
human_delay,0.00,mpc_risk_arbitration,intervention_cost,0.269207,0.000595,10
human_delay,0.00,mpc_risk_arbitration,boundary_calibration_error,0.252348,0.000465,10
human_delay,0.00,mpc_risk_arbitration,override_precision,0.563492,0.000479,10
human_delay,0.00,mpc_risk_arbitration,unsafe_autonomy,0.136582,0.000680,10
human_delay,0.00,mpc_risk_arbitration,robust_utility,0.132913,0.030849,10
human_delay,0.00,pomdp_handoff_policy,task_success,0.415834,0.024884,10
human_delay,0.00,pomdp_handoff_policy,safety_violation,0.238333,0.029238,10
human_delay,0.00,pomdp_handoff_policy,authority_regret,0.283309,0.000891,10
human_delay,0.00,pomdp_handoff_policy,human_burden,0.514570,0.001463,10
human_delay,0.00,pomdp_handoff_policy,late_handoff,0.266951,0.000899,10
human_delay,0.00,pomdp_handoff_policy,handoff_churn,0.428277,0.001337,10
human_delay,0.00,pomdp_handoff_policy,recovery_success,0.655601,0.000699,10
human_delay,0.00,pomdp_handoff_policy,intervention_cost,0.329562,0.000604,10
human_delay,0.00,pomdp_handoff_policy,boundary_calibration_error,0.262276,0.000490,10
human_delay,0.00,pomdp_handoff_policy,override_precision,0.524257,0.001132,10
human_delay,0.00,pomdp_handoff_policy,unsafe_autonomy,0.109933,0.000459,10
human_delay,0.00,pomdp_handoff_policy,robust_utility,-0.000871,0.034292,10
human_delay,0.00,recovery_aware_mpc,task_success,0.470833,0.025098,10
human_delay,0.00,recovery_aware_mpc,safety_violation,0.195000,0.023124,10
human_delay,0.00,recovery_aware_mpc,authority_regret,0.260536,0.000659,10
human_delay,0.00,recovery_aware_mpc,human_burden,0.377820,0.001069,10
human_delay,0.00,recovery_aware_mpc,late_handoff,0.238267,0.000876,10
human_delay,0.00,recovery_aware_mpc,handoff_churn,0.397742,0.001165,10
human_delay,0.00,recovery_aware_mpc,recovery_success,0.776273,0.000956,10
human_delay,0.00,recovery_aware_mpc,intervention_cost,0.317071,0.000767,10
human_delay,0.00,recovery_aware_mpc,boundary_calibration_error,0.262575,0.000856,10
human_delay,0.00,recovery_aware_mpc,override_precision,0.553380,0.001129,10
human_delay,0.00,recovery_aware_mpc,unsafe_autonomy,0.133875,0.000497,10
human_delay,0.00,recovery_aware_mpc,robust_utility,0.138666,0.025479,10
human_delay,0.20,authority_boundary_v5,task_success,0.308333,0.026111,10
human_delay,0.20,authority_boundary_v5,safety_violation,0.233333,0.020516,10
human_delay,0.20,authority_boundary_v5,authority_regret,0.324667,0.000690,10
human_delay,0.20,authority_boundary_v5,human_burden,0.688341,0.000897,10
human_delay,0.20,authority_boundary_v5,late_handoff,0.306483,0.001363,10
human_delay,0.20,authority_boundary_v5,handoff_churn,0.458173,0.000785,10
human_delay,0.20,authority_boundary_v5,recovery_success,0.612661,0.000735,10
human_delay,0.20,authority_boundary_v5,intervention_cost,0.368288,0.000606,10
human_delay,0.20,authority_boundary_v5,boundary_calibration_error,0.282317,0.000638,10
human_delay,0.20,authority_boundary_v5,override_precision,0.504328,0.001495,10
human_delay,0.20,authority_boundary_v5,unsafe_autonomy,0.073895,0.000306,10
human_delay,0.20,authority_boundary_v5,robust_utility,-0.174536,0.033056,10
human_delay,0.20,bayesian_authority_allocation,task_success,0.302500,0.025542,10
human_delay,0.20,bayesian_authority_allocation,safety_violation,0.275000,0.017217,10
human_delay,0.20,bayesian_authority_allocation,authority_regret,0.345548,0.000769,10
human_delay,0.20,bayesian_authority_allocation,human_burden,0.711174,0.001515,10
human_delay,0.20,bayesian_authority_allocation,late_handoff,0.342658,0.000929,10
human_delay,0.20,bayesian_authority_allocation,handoff_churn,0.447982,0.001606,10
human_delay,0.20,bayesian_authority_allocation,recovery_success,0.533231,0.000662,10
human_delay,0.20,bayesian_authority_allocation,intervention_cost,0.360617,0.000508,10
human_delay,0.20,bayesian_authority_allocation,boundary_calibration_error,0.282546,0.001165,10
human_delay,0.20,bayesian_authority_allocation,override_precision,0.463944,0.000720,10
human_delay,0.20,bayesian_authority_allocation,unsafe_autonomy,0.074961,0.000395,10
human_delay,0.20,bayesian_authority_allocation,robust_utility,-0.227055,0.032541,10
human_delay,0.20,cbf_safety_filter,task_success,0.407500,0.019395,10
human_delay,0.20,cbf_safety_filter,safety_violation,0.160833,0.021093,10
human_delay,0.20,cbf_safety_filter,authority_regret,0.275786,0.000569,10
human_delay,0.20,cbf_safety_filter,human_burden,0.307748,0.001284,10
human_delay,0.20,cbf_safety_filter,late_handoff,0.295307,0.000904,10
human_delay,0.20,cbf_safety_filter,handoff_churn,0.377822,0.001579,10
human_delay,0.20,cbf_safety_filter,recovery_success,0.650837,0.001158,10
human_delay,0.20,cbf_safety_filter,intervention_cost,0.215160,0.000404,10
human_delay,0.20,cbf_safety_filter,boundary_calibration_error,0.272647,0.000827,10
human_delay,0.20,cbf_safety_filter,override_precision,0.533425,0.000761,10
human_delay,0.20,cbf_safety_filter,unsafe_autonomy,0.117929,0.000479,10
human_delay,0.20,cbf_safety_filter,robust_utility,0.102941,0.027156,10
human_delay,0.20,confidence_threshold_shared_control,task_success,0.147500,0.019937,10
human_delay,0.20,confidence_threshold_shared_control,safety_violation,0.340833,0.023284,10
human_delay,0.20,confidence_threshold_shared_control,authority_regret,0.453398,0.000787,10
human_delay,0.20,confidence_threshold_shared_control,human_burden,0.862673,0.001798,10
human_delay,0.20,confidence_threshold_shared_control,late_handoff,0.395739,0.001027,10
human_delay,0.20,confidence_threshold_shared_control,handoff_churn,0.507067,0.001127,10
human_delay,0.20,confidence_threshold_shared_control,recovery_success,0.340366,0.000636,10
human_delay,0.20,confidence_threshold_shared_control,intervention_cost,0.368481,0.000545,10
human_delay,0.20,confidence_threshold_shared_control,boundary_calibration_error,0.342485,0.001038,10
human_delay,0.20,confidence_threshold_shared_control,override_precision,0.343871,0.000999,10
human_delay,0.20,confidence_threshold_shared_control,unsafe_autonomy,0.063390,0.000126,10
human_delay,0.20,confidence_threshold_shared_control,robust_utility,-0.517993,0.026674,10
human_delay,0.20,mpc_risk_arbitration,task_success,0.461667,0.016904,10
human_delay,0.20,mpc_risk_arbitration,safety_violation,0.210833,0.029425,10
human_delay,0.20,mpc_risk_arbitration,authority_regret,0.254696,0.000822,10
human_delay,0.20,mpc_risk_arbitration,human_burden,0.352781,0.001253,10
human_delay,0.20,mpc_risk_arbitration,late_handoff,0.279940,0.000864,10
