stress_axis,stress_level,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
authority_churn,0.40,bayesian_authority_allocation,7,120,0.150000,0.258333,0.353142,0.733644,0.376854,0.451643,0.523357,0.375816,0.284215,0.463118,0.069200,-0.384734
authority_churn,0.40,bayesian_authority_allocation,8,120,0.300000,0.291667,0.354336,0.734582,0.376546,0.450638,0.524306,0.374919,0.285152,0.463377,0.069859,-0.255588
authority_churn,0.40,bayesian_authority_allocation,9,120,0.208333,0.283333,0.354771,0.735765,0.376701,0.452568,0.524284,0.374260,0.283109,0.464680,0.068865,-0.342673
authority_churn,0.40,cbf_safety_filter,0,120,0.383333,0.133333,0.284281,0.328496,0.328016,0.379743,0.640977,0.226471,0.272188,0.535448,0.113259,0.081337
authority_churn,0.40,cbf_safety_filter,1,120,0.441667,0.108333,0.284399,0.329462,0.328993,0.381653,0.641268,0.227633,0.274209,0.533663,0.114467,0.154430
authority_churn,0.40,cbf_safety_filter,2,120,0.466667,0.133333,0.286860,0.328644,0.331695,0.381852,0.638351,0.228629,0.276541,0.532507,0.114988,0.162722
authority_churn,0.40,cbf_safety_filter,3,120,0.383333,0.150000,0.284792,0.329347,0.331629,0.383052,0.640727,0.228552,0.274711,0.533377,0.114181,0.069468
authority_churn,0.40,cbf_safety_filter,4,120,0.350000,0.208333,0.285781,0.328483,0.330217,0.380495,0.640454,0.225604,0.276493,0.535476,0.115421,0.000734
authority_churn,0.40,cbf_safety_filter,5,120,0.408333,0.183333,0.286062,0.325785,0.330432,0.380394,0.638633,0.227514,0.271694,0.532833,0.115312,0.074785
authority_churn,0.40,cbf_safety_filter,6,120,0.350000,0.175000,0.284649,0.327603,0.330469,0.379734,0.643739,0.225497,0.273090,0.534414,0.116042,0.022219
authority_churn,0.40,cbf_safety_filter,7,120,0.441667,0.216667,0.285992,0.331253,0.330136,0.384114,0.640207,0.227680,0.272666,0.530753,0.114827,0.085868
authority_churn,0.40,cbf_safety_filter,8,120,0.391667,0.158333,0.287209,0.328103,0.329680,0.384592,0.642455,0.227839,0.273736,0.532274,0.114764,0.072666
authority_churn,0.40,cbf_safety_filter,9,120,0.433333,0.166667,0.283359,0.330519,0.329107,0.379047,0.640492,0.227264,0.272811,0.536426,0.113825,0.110206
authority_churn,0.40,confidence_threshold_shared_control,0,120,0.033333,0.366667,0.461939,0.882254,0.429211,0.508954,0.332253,0.380760,0.342637,0.342097,0.062996,-0.662470
authority_churn,0.40,confidence_threshold_shared_control,1,120,0.108333,0.333333,0.462312,0.880567,0.432754,0.511770,0.328759,0.381090,0.344089,0.343197,0.063780,-0.567709
authority_churn,0.40,confidence_threshold_shared_control,2,120,0.133333,0.358333,0.462752,0.883837,0.433379,0.513317,0.329889,0.381161,0.345142,0.341569,0.063633,-0.559306
authority_churn,0.40,confidence_threshold_shared_control,3,120,0.108333,0.300000,0.462565,0.885621,0.431518,0.512945,0.331046,0.382011,0.344700,0.342555,0.063483,-0.548171
authority_churn,0.40,confidence_threshold_shared_control,4,120,0.100000,0.333333,0.462909,0.885523,0.429429,0.513932,0.333664,0.382704,0.343287,0.341903,0.063239,-0.576877
authority_churn,0.40,confidence_threshold_shared_control,5,120,0.108333,0.316667,0.461492,0.883276,0.429659,0.510453,0.328598,0.380309,0.343597,0.341248,0.063832,-0.557102
authority_churn,0.40,confidence_threshold_shared_control,6,120,0.058333,0.291667,0.462402,0.885961,0.431038,0.509863,0.329369,0.381427,0.342938,0.345175,0.063728,-0.592674
authority_churn,0.40,confidence_threshold_shared_control,7,120,0.191667,0.366667,0.462693,0.883914,0.433437,0.513951,0.330926,0.380825,0.344378,0.341944,0.063050,-0.506112
authority_churn,0.40,confidence_threshold_shared_control,8,120,0.175000,0.391667,0.461767,0.882430,0.430676,0.511781,0.331353,0.379819,0.345235,0.341822,0.063566,-0.536854
authority_churn,0.40,confidence_threshold_shared_control,9,120,0.066667,0.383333,0.460478,0.885544,0.430359,0.512518,0.331150,0.379436,0.347217,0.342150,0.063032,-0.640461
authority_churn,0.40,mpc_risk_arbitration,0,120,0.341667,0.216667,0.264117,0.376550,0.313824,0.388992,0.711045,0.295543,0.252369,0.563843,0.127449,-0.018629
authority_churn,0.40,mpc_risk_arbitration,1,120,0.400000,0.241667,0.263610,0.374216,0.315262,0.390386,0.709419,0.294440,0.254664,0.562299,0.128277,0.024474
authority_churn,0.40,mpc_risk_arbitration,2,120,0.400000,0.191667,0.264320,0.372127,0.316714,0.392826,0.706763,0.296248,0.254019,0.563290,0.128746,0.054879
authority_churn,0.40,mpc_risk_arbitration,3,120,0.450000,0.258333,0.264008,0.377044,0.314695,0.392251,0.709032,0.295308,0.254647,0.561227,0.127206,0.063111
authority_churn,0.40,mpc_risk_arbitration,4,120,0.450000,0.241667,0.264317,0.373700,0.314398,0.393076,0.710439,0.295047,0.255801,0.559201,0.128328,0.074257
authority_churn,0.40,mpc_risk_arbitration,5,120,0.375000,0.166667,0.263970,0.372415,0.313977,0.391766,0.709586,0.294508,0.255954,0.560789,0.128631,0.046363
authority_churn,0.40,mpc_risk_arbitration,6,120,0.400000,0.175000,0.264319,0.374184,0.313337,0.391520,0.707109,0.296396,0.253776,0.563263,0.128465,0.065429
authority_churn,0.40,mpc_risk_arbitration,7,120,0.425000,0.133333,0.266336,0.375731,0.315196,0.392966,0.709618,0.295633,0.255227,0.562193,0.127396,0.115193
authority_churn,0.40,mpc_risk_arbitration,8,120,0.416667,0.175000,0.264209,0.375632,0.313821,0.394013,0.708738,0.296743,0.255401,0.563849,0.127846,0.081494
authority_churn,0.40,mpc_risk_arbitration,9,120,0.425000,0.216667,0.263501,0.375166,0.316270,0.390983,0.710407,0.293984,0.254397,0.561107,0.126291,0.064665
authority_churn,0.40,pomdp_handoff_policy,0,120,0.433333,0.250000,0.302583,0.557164,0.335958,0.429712,0.639629,0.354719,0.264017,0.522881,0.100467,-0.020652
authority_churn,0.40,pomdp_handoff_policy,1,120,0.350000,0.241667,0.300518,0.557325,0.341193,0.430416,0.636620,0.355400,0.266109,0.522393,0.100180,-0.099572
authority_churn,0.40,pomdp_handoff_policy,2,120,0.383333,0.250000,0.303321,0.558910,0.341383,0.432019,0.635699,0.356622,0.265998,0.521327,0.100949,-0.072905
authority_churn,0.40,pomdp_handoff_policy,3,120,0.375000,0.208333,0.301310,0.556302,0.338582,0.431051,0.637472,0.355476,0.266177,0.520652,0.101015,-0.053456
authority_churn,0.40,pomdp_handoff_policy,4,120,0.316667,0.258333,0.302582,0.559802,0.340673,0.431602,0.638952,0.356050,0.263154,0.524667,0.099642,-0.144287
authority_churn,0.40,pomdp_handoff_policy,5,120,0.408333,0.200000,0.303233,0.559342,0.339415,0.432593,0.635910,0.357356,0.266254,0.521554,0.100434,-0.016797
authority_churn,0.40,pomdp_handoff_policy,6,120,0.358333,0.250000,0.301723,0.556986,0.337164,0.432835,0.634606,0.355616,0.263319,0.524408,0.101308,-0.096454
authority_churn,0.40,pomdp_handoff_policy,7,120,0.358333,0.250000,0.302216,0.557243,0.339781,0.433449,0.637895,0.356032,0.264968,0.521155,0.100550,-0.096909
authority_churn,0.40,pomdp_handoff_policy,8,120,0.408333,0.241667,0.301189,0.558826,0.340251,0.430322,0.636832,0.357021,0.265650,0.523650,0.100687,-0.041750
authority_churn,0.40,pomdp_handoff_policy,9,120,0.375000,0.150000,0.301227,0.556693,0.339182,0.431862,0.639362,0.356695,0.265010,0.524000,0.100121,-0.017526
authority_churn,0.40,recovery_aware_mpc,0,120,0.483333,0.141667,0.277786,0.419209,0.309353,0.400480,0.758553,0.342286,0.264824,0.554781,0.125122,0.154345
authority_churn,0.40,recovery_aware_mpc,1,120,0.458333,0.241667,0.275730,0.421023,0.308390,0.398646,0.758004,0.342977,0.263515,0.553979,0.125183,0.067685
authority_churn,0.40,recovery_aware_mpc,2,120,0.466667,0.266667,0.279318,0.420279,0.313845,0.404246,0.759407,0.343400,0.265791,0.552903,0.124358,0.058325
authority_churn,0.40,recovery_aware_mpc,3,120,0.400000,0.225000,0.278309,0.420499,0.310361,0.400341,0.757960,0.344135,0.264765,0.552638,0.124509,0.018528
authority_churn,0.40,recovery_aware_mpc,4,120,0.475000,0.225000,0.277519,0.419278,0.308771,0.403463,0.758154,0.341537,0.265083,0.552934,0.125620,0.094173
authority_churn,0.40,recovery_aware_mpc,5,120,0.500000,0.241667,0.278843,0.419313,0.307644,0.403157,0.753873,0.342862,0.264982,0.553475,0.125486,0.108242
authority_churn,0.40,recovery_aware_mpc,6,120,0.458333,0.200000,0.278192,0.420380,0.312474,0.398521,0.756157,0.342338,0.263470,0.553125,0.126202,0.092334
authority_churn,0.40,recovery_aware_mpc,7,120,0.408333,0.241667,0.277450,0.423200,0.311847,0.401520,0.760044,0.343319,0.264579,0.553499,0.124263,0.015963
authority_churn,0.40,recovery_aware_mpc,8,120,0.483333,0.158333,0.278485,0.421143,0.310475,0.404287,0.757838,0.342421,0.265156,0.553303,0.124589,0.142666
authority_churn,0.40,recovery_aware_mpc,9,120,0.416667,0.291667,0.276946,0.422719,0.310269,0.402022,0.757433,0.343695,0.263813,0.553420,0.124253,-0.006516
authority_churn,0.60,authority_boundary_v5,0,120,0.316667,0.191667,0.338529,0.709287,0.340637,0.507637,0.597978,0.385465,0.293927,0.497716,0.070630,-0.163154
authority_churn,0.60,authority_boundary_v5,1,120,0.333333,0.225000,0.339362,0.712268,0.341904,0.507917,0.599282,0.384538,0.290248,0.500341,0.069514,-0.168117
authority_churn,0.60,authority_boundary_v5,2,120,0.333333,0.283333,0.338138,0.706797,0.338956,0.506669,0.599829,0.383278,0.291514,0.501715,0.071967,-0.201874
authority_churn,0.60,authority_boundary_v5,3,120,0.308333,0.300000,0.337478,0.708321,0.344084,0.509616,0.598453,0.384734,0.290873,0.500117,0.070676,-0.238838
authority_churn,0.60,authority_boundary_v5,4,120,0.366667,0.283333,0.338277,0.708069,0.338345,0.506036,0.601248,0.384121,0.291865,0.499761,0.071817,-0.168678
authority_churn,0.60,authority_boundary_v5,5,120,0.275000,0.216667,0.337036,0.706863,0.340678,0.509874,0.600037,0.383664,0.293285,0.499906,0.071188,-0.219297
authority_churn,0.60,authority_boundary_v5,6,120,0.350000,0.241667,0.338695,0.710378,0.341252,0.508923,0.597817,0.383648,0.291837,0.497233,0.070402,-0.161208
authority_churn,0.60,authority_boundary_v5,7,120,0.383333,0.166667,0.338467,0.710378,0.340000,0.506169,0.602710,0.386179,0.290392,0.500733,0.069761,-0.080649
authority_churn,0.60,authority_boundary_v5,8,120,0.316667,0.275000,0.339426,0.711105,0.341348,0.506977,0.600405,0.383530,0.291839,0.499408,0.070100,-0.215129
authority_churn,0.60,authority_boundary_v5,9,120,0.366667,0.200000,0.339804,0.709542,0.341938,0.506212,0.602928,0.384676,0.291387,0.500292,0.070838,-0.118263
authority_churn,0.60,bayesian_authority_allocation,0,120,0.208333,0.325000,0.360378,0.731343,0.377428,0.496938,0.521220,0.376666,0.291024,0.461274,0.071567,-0.374773
authority_churn,0.60,bayesian_authority_allocation,1,120,0.275000,0.250000,0.360125,0.733628,0.376924,0.496650,0.519838,0.378802,0.292770,0.458738,0.071102,-0.262301
authority_churn,0.60,bayesian_authority_allocation,2,120,0.291667,0.250000,0.359346,0.734160,0.374761,0.497017,0.521374,0.377274,0.291644,0.459815,0.070633,-0.244990
authority_churn,0.60,bayesian_authority_allocation,3,120,0.266667,0.266667,0.359973,0.734861,0.380340,0.498617,0.519767,0.376180,0.291400,0.459614,0.070737,-0.281751
authority_churn,0.60,bayesian_authority_allocation,4,120,0.258333,0.316667,0.358234,0.733541,0.374558,0.498132,0.519973,0.376943,0.293027,0.458537,0.071156,-0.319410
authority_churn,0.60,bayesian_authority_allocation,5,120,0.275000,0.258333,0.359017,0.733305,0.373994,0.496212,0.517466,0.376473,0.290921,0.460856,0.070791,-0.266549
authority_churn,0.60,bayesian_authority_allocation,6,120,0.175000,0.291667,0.359327,0.733082,0.379782,0.497252,0.516475,0.376345,0.292274,0.457449,0.070983,-0.388357
authority_churn,0.60,bayesian_authority_allocation,7,120,0.266667,0.183333,0.357790,0.731936,0.375846,0.495192,0.519165,0.377050,0.292598,0.458167,0.071032,-0.227842
authority_churn,0.60,bayesian_authority_allocation,8,120,0.250000,0.333333,0.360234,0.734866,0.376038,0.496855,0.518946,0.377538,0.292265,0.459682,0.070532,-0.339120
authority_churn,0.60,bayesian_authority_allocation,9,120,0.283333,0.225000,0.358054,0.734679,0.376981,0.498490,0.519129,0.377803,0.291897,0.458864,0.070377,-0.238389
authority_churn,0.60,cbf_safety_filter,0,120,0.275000,0.216667,0.288957,0.328289,0.328160,0.425304,0.637370,0.231034,0.280493,0.527851,0.117005,-0.086018
authority_churn,0.60,cbf_safety_filter,1,120,0.408333,0.241667,0.287097,0.329395,0.330108,0.427537,0.638317,0.230507,0.280560,0.531803,0.117569,0.031564
authority_churn,0.60,cbf_safety_filter,2,120,0.441667,0.158333,0.289992,0.325336,0.326859,0.425882,0.639248,0.231590,0.281340,0.528882,0.118100,0.117499
authority_churn,0.60,cbf_safety_filter,3,120,0.366667,0.116667,0.292344,0.329274,0.331961,0.429648,0.635373,0.232472,0.282337,0.526897,0.117564,0.065133
authority_churn,0.60,cbf_safety_filter,4,120,0.408333,0.141667,0.289772,0.323122,0.327573,0.428000,0.637043,0.228731,0.282194,0.530112,0.118601,0.094826
authority_churn,0.60,cbf_safety_filter,5,120,0.383333,0.150000,0.289548,0.326039,0.326642,0.426403,0.637778,0.230645,0.280513,0.530654,0.118787,0.064224
authority_churn,0.60,cbf_safety_filter,6,120,0.325000,0.100000,0.291335,0.325645,0.329743,0.429566,0.636556,0.231365,0.281723,0.528732,0.118521,0.035493
authority_churn,0.60,cbf_safety_filter,7,120,0.341667,0.200000,0.289807,0.326416,0.329536,0.427024,0.637240,0.229501,0.281727,0.530382,0.117571,-0.009065
authority_churn,0.60,cbf_safety_filter,8,120,0.416667,0.208333,0.291100,0.327303,0.330618,0.426552,0.636792,0.228683,0.282078,0.525855,0.118134,0.060162
authority_churn,0.60,cbf_safety_filter,9,120,0.358333,0.125000,0.290837,0.329417,0.332174,0.425382,0.635937,0.231390,0.281854,0.529679,0.118783,0.052606
authority_churn,0.60,confidence_threshold_shared_control,0,120,0.075000,0.300000,0.466857,0.880587,0.429437,0.557030,0.325323,0.385856,0.351242,0.340530,0.064539,-0.587168
authority_churn,0.60,confidence_threshold_shared_control,1,120,0.091667,0.358333,0.465450,0.880117,0.432976,0.559745,0.327025,0.385101,0.350954,0.339724,0.064881,-0.606884
authority_churn,0.60,confidence_threshold_shared_control,2,120,0.133333,0.383333,0.466897,0.883579,0.427688,0.557483,0.326310,0.383852,0.352582,0.339753,0.064556,-0.580725
authority_churn,0.60,confidence_threshold_shared_control,3,120,0.141667,0.325000,0.468818,0.884399,0.432008,0.558382,0.327021,0.385295,0.352718,0.336598,0.064715,-0.537788
authority_churn,0.60,confidence_threshold_shared_control,4,120,0.125000,0.300000,0.466477,0.883058,0.427205,0.557168,0.325668,0.383942,0.350444,0.341075,0.064917,-0.537107
authority_churn,0.60,confidence_threshold_shared_control,5,120,0.100000,0.275000,0.466700,0.881784,0.428642,0.557300,0.326463,0.384644,0.351112,0.341351,0.064498,-0.546609
authority_churn,0.60,confidence_threshold_shared_control,6,120,0.133333,0.341667,0.464900,0.887175,0.430395,0.557978,0.328484,0.385209,0.350441,0.337935,0.064657,-0.555710
authority_churn,0.60,confidence_threshold_shared_control,7,120,0.125000,0.341667,0.467318,0.882851,0.428143,0.555927,0.327882,0.383590,0.352087,0.339394,0.064280,-0.562889
authority_churn,0.60,confidence_threshold_shared_control,8,120,0.141667,0.291667,0.465886,0.884874,0.432622,0.558641,0.327528,0.385919,0.352244,0.339054,0.064469,-0.516654
authority_churn,0.60,confidence_threshold_shared_control,9,120,0.075000,0.325000,0.467017,0.885998,0.431862,0.557589,0.324730,0.385651,0.352138,0.340040,0.064598,-0.604489
authority_churn,0.60,mpc_risk_arbitration,0,120,0.408333,0.175000,0.267555,0.372376,0.313274,0.435541,0.704145,0.297896,0.261542,0.562230,0.132119,0.067728
authority_churn,0.60,mpc_risk_arbitration,1,120,0.475000,0.250000,0.269708,0.373388,0.313720,0.434876,0.705974,0.298918,0.260931,0.558445,0.131230,0.087166
authority_churn,0.60,mpc_risk_arbitration,2,120,0.466667,0.225000,0.268319,0.373388,0.311633,0.437482,0.704370,0.298646,0.260215,0.559240,0.131634,0.094600
authority_churn,0.60,mpc_risk_arbitration,3,120,0.391667,0.216667,0.270194,0.373416,0.315641,0.438260,0.706350,0.299562,0.261607,0.560599,0.131926,0.023623
authority_churn,0.60,mpc_risk_arbitration,4,120,0.433333,0.175000,0.266829,0.371729,0.312022,0.439642,0.705036,0.296686,0.262514,0.559597,0.131887,0.092965
authority_churn,0.60,mpc_risk_arbitration,5,120,0.416667,0.225000,0.268515,0.373730,0.311196,0.435263,0.708307,0.297789,0.261816,0.558445,0.131745,0.045205
authority_churn,0.60,mpc_risk_arbitration,6,120,0.408333,0.241667,0.268694,0.373234,0.313674,0.438088,0.705504,0.298397,0.262702,0.556937,0.131377,0.025593
authority_churn,0.60,mpc_risk_arbitration,7,120,0.433333,0.191667,0.267902,0.373031,0.310451,0.437463,0.708226,0.297528,0.261323,0.562259,0.130884,0.082735
authority_churn,0.60,mpc_risk_arbitration,8,120,0.433333,0.225000,0.269379,0.374973,0.315954,0.436184,0.705341,0.299324,0.262471,0.559616,0.131173,0.060095
authority_churn,0.60,mpc_risk_arbitration,9,120,0.391667,0.200000,0.268301,0.374341,0.315124,0.438894,0.703895,0.299538,0.260808,0.561141,0.132603,0.034020
authority_churn,0.60,pomdp_handoff_policy,0,120,0.300000,0.291667,0.307818,0.557988,0.338709,0.477790,0.631429,0.359865,0.272643,0.521357,0.103140,-0.188705
authority_churn,0.60,pomdp_handoff_policy,1,120,0.341667,0.275000,0.306955,0.559884,0.340611,0.478580,0.633135,0.361994,0.271583,0.519739,0.101826,-0.137420
authority_churn,0.60,pomdp_handoff_policy,2,120,0.358333,0.216667,0.306116,0.551989,0.336680,0.474437,0.634735,0.359893,0.270990,0.520077,0.104524,-0.081018
authority_churn,0.60,pomdp_handoff_policy,3,120,0.300000,0.258333,0.306482,0.559756,0.340873,0.477979,0.633721,0.358958,0.272833,0.517994,0.102416,-0.168224
authority_churn,0.60,pomdp_handoff_policy,4,120,0.241667,0.291667,0.306061,0.554862,0.336418,0.476913,0.633732,0.357932,0.271189,0.518703,0.103350,-0.245000
authority_churn,0.60,pomdp_handoff_policy,5,120,0.375000,0.191667,0.305344,0.556477,0.335880,0.477227,0.632869,0.357869,0.271694,0.519149,0.102443,-0.049889
authority_churn,0.60,pomdp_handoff_policy,6,120,0.341667,0.283333,0.306229,0.562148,0.337856,0.476630,0.634265,0.359986,0.272291,0.518311,0.101421,-0.141983
authority_churn,0.60,pomdp_handoff_policy,7,120,0.300000,0.250000,0.305106,0.557749,0.338153,0.477714,0.635088,0.359470,0.273307,0.519919,0.102768,-0.161706
authority_churn,0.60,pomdp_handoff_policy,8,120,0.416667,0.225000,0.304643,0.561286,0.339178,0.477732,0.633040,0.361750,0.271459,0.519837,0.101650,-0.030831
authority_churn,0.60,pomdp_handoff_policy,9,120,0.383333,0.241667,0.306085,0.558039,0.340125,0.476987,0.633696,0.359717,0.272168,0.519039,0.102493,-0.073885
authority_churn,0.60,recovery_aware_mpc,0,120,0.383333,0.200000,0.282110,0.421052,0.311445,0.445970,0.754770,0.346175,0.272921,0.548474,0.126846,0.010170
authority_churn,0.60,recovery_aware_mpc,1,120,0.366667,0.200000,0.284177,0.423241,0.311918,0.448740,0.754828,0.347207,0.274303,0.550951,0.127427,-0.008046
authority_churn,0.60,recovery_aware_mpc,2,120,0.391667,0.250000,0.282659,0.419099,0.308004,0.445283,0.754541,0.346587,0.269563,0.550552,0.128050,-0.011592
authority_churn,0.60,recovery_aware_mpc,3,120,0.366667,0.183333,0.283896,0.421122,0.312666,0.447653,0.750819,0.346428,0.271206,0.546938,0.128503,0.002634
authority_churn,0.60,recovery_aware_mpc,4,120,0.441667,0.191667,0.280924,0.418891,0.307023,0.447978,0.755391,0.347529,0.271383,0.551521,0.128757,0.074866
authority_churn,0.60,recovery_aware_mpc,5,120,0.383333,0.275000,0.282028,0.417920,0.308496,0.444209,0.756312,0.346473,0.272132,0.549385,0.128186,-0.034781
authority_churn,0.60,recovery_aware_mpc,6,120,0.433333,0.233333,0.283265,0.422226,0.308970,0.447249,0.754401,0.346197,0.272613,0.548388,0.128124,0.039143
authority_churn,0.60,recovery_aware_mpc,7,120,0.391667,0.183333,0.284055,0.420051,0.310688,0.449288,0.753136,0.346439,0.270626,0.551485,0.127759,0.028156
authority_churn,0.60,recovery_aware_mpc,8,120,0.375000,0.241667,0.283498,0.419868,0.311813,0.446778,0.752056,0.349023,0.272815,0.549955,0.127909,-0.024717
authority_churn,0.60,recovery_aware_mpc,9,120,0.383333,0.183333,0.284379,0.423246,0.311349,0.447363,0.757141,0.347026,0.271482,0.545937,0.127326,0.019362
authority_churn,0.80,authority_boundary_v5,0,120,0.333333,0.241667,0.343571,0.709014,0.339421,0.552160,0.594464,0.386995,0.300274,0.493202,0.072397,-0.184265
